ts,config,write_id,key,true_class,predicted_class,action,is_false,version_read,version_at_commit,classify_ms,escalated
469,warden,469,magnitude::the_support_queue::10,contradiction,contradiction,blocked,True,3,3,0.05360000068321824,False
470,warden,470,magnitude::the_headcount_plan::16,duplicate,duplicate,drop,False,4,4,0.062000006437301636,False
471,warden,471,ship_date::the_beta_rollout::24,update,contradiction,blocked,False,4,4,0.057399971410632133,False
472,warden,472,ship_date::the_beta_rollout::12,refinement,refinement,merge,False,4,5,0.0678999931551516,False
473,warden,473,status::the_offline_mode::23,duplicate,duplicate,drop,False,2,2,0.061400001868605614,False
474,warden,474,status::the_offline_mode::38,refinement,refinement,merge,False,1,2,0.08939998224377632,False
475,warden,475,magnitude::the_infra_budget::34,contradiction,update,apply,True,5,6,25876.21009995928,True
476,warden,476,magnitude::the_storage_quota::22,contradiction,contradiction,blocked,True,9,9,0.13050000416114926,False
477,warden,477,status::the_export_tool::17,contradiction,duplicate,drop,True,3,3,0.11530000483617187,False
478,warden,478,status::the_offline_mode::2,refinement,duplicate,drop,False,4,4,0.1401000190526247,False
479,warden,479,status::the_dark_mode_rollout::29,duplicate,duplicate,drop,False,4,4,0.10920001659542322,False
480,warden,480,ship_date::the_partner_integration::6,refinement,refinement,merge,False,6,7,0.15680002979934216,False
481,warden,481,status::the_audit_log_feature::26,duplicate,duplicate,drop,False,2,2,0.10649999603629112,False
482,warden,482,status::the_dark_mode_rollout::20,duplicate,duplicate,drop,False,3,3,0.09589997353032231,False
483,warden,483,status::Feature_X::8,duplicate,duplicate,drop,False,1,1,0.06949994713068008,False
484,warden,484,ship_date::the_onboarding_revamp::3,contradiction,contradiction,blocked,True,3,3,0.07730000652372837,False
485,warden,485,ship_date::the_onboarding_revamp::27,duplicate,duplicate,drop,False,14,14,0.09549997048452497,False
486,warden,486,ship_date::the_beta_rollout::12,duplicate,duplicate,drop,False,5,5,0.06719998782500625,False
487,warden,487,magnitude::the_infra_budget::34,update,contradiction,blocked,True,6,6,0.06000004941597581,False
488,warden,488,status::the_dark_mode_rollout::20,duplicate,duplicate,drop,False,3,3,0.1154000055976212,False
489,warden,489,magnitude::the_storage_quota::31,duplicate,duplicate,drop,False,4,4,0.10360003216192126,False
490,warden,490,status::the_audit_log_feature::26,contradiction,contradiction,blocked,True,2,2,0.10050000855699182,False
491,warden,491,magnitude::the_infra_budget::34,update,contradiction,blocked,False,6,6,0.0735999783501029,False
492,warden,492,ship_date::the_Q3_roadmap_review::36,duplicate,contradiction,blocked,False,4,4,0.3902000025846064,False
493,warden,493,magnitude::the_storage_quota::31,update,update,apply,False,4,5,1052.2900000214577,True
494,warden,494,ship_date::the_onboarding_revamp::21,update,update,apply,False,6,7,885.2750000078231,True
495,warden,495,magnitude::the_headcount_plan::16,refinement,refinement,merge,False,4,5,0.3169000265188515,False
496,warden,496,magnitude::the_infra_budget::25,refinement,contradiction,blocked,False,2,2,0.4759000148624182,False
497,warden,497,magnitude::the_budget::1,update,contradiction,blocked,False,3,3,0.37510000402107835,False
498,warden,498,status::the_offline_mode::38,duplicate,duplicate,drop,False,2,2,0.1010000123642385,False
499,warden,499,ship_date::the_vendor_contract_renewal::9,duplicate,contradiction,blocked,False,3,3,0.14780001947656274,False
500,warden,500,ship_date::the_data_migration::30,contradiction,contradiction,blocked,True,5,5,0.10559998918324709,False
501,warden,501,magnitude::the_storage_quota::22,duplicate,duplicate,drop,False,9,9,0.08179998258128762,False
502,warden,502,magnitude::the_headcount_plan::16,contradiction,contradiction,blocked,True,5,5,0.09180000051856041,False
503,warden,503,status::the_dark_mode_rollout::14,duplicate,contradiction,blocked,False,2,2,0.12280000373721123,False
504,warden,504,status::the_export_tool::17,update,duplicate,drop,False,3,3,0.10559998918324709,False
505,warden,505,ship_date::the_API_migration::0,refinement,refinement,merge,False,11,12,0.16029999824240804,False
506,warden,506,ship_date::the_data_migration::33,update,update,apply,False,5,6,1561.0109000117518,True
507,warden,507,status::Feature_X::8,refinement,duplicate,drop,False,1,1,0.3090000245720148,False
508,warden,508,magnitude::the_storage_quota::19,update,contradiction,blocked,False,3,3,0.4116999916732311,False
509,warden,509,ship_date::the_onboarding_revamp::27,refinement,refinement,merge,False,14,15,0.21500000730156898,False
510,warden,510,ship_date::the_beta_rollout::12,refinement,refinement,merge,True,5,6,0.1770000089891255,False
511,warden,511,magnitude::the_budget::13,update,contradiction,blocked,False,3,3,0.07569999434053898,False
512,warden,512,magnitude::the_storage_quota::31,refinement,refinement,merge,False,5,6,0.2164000179618597,False
513,warden,513,ship_date::the_partner_integration::15,refinement,refinement,merge,False,4,5,0.14830002328380942,False
514,warden,514,ship_date::the_onboarding_revamp::21,update,contradiction,blocked,False,7,7,0.1928000128827989,False
515,warden,515,status::the_referral_program::11,update,duplicate,drop,True,1,1,0.12689997674897313,False
516,warden,516,status::the_dark_mode_rollout::14,duplicate,contradiction,blocked,False,2,2,0.1406000228598714,False
517,warden,517,ship_date::the_partner_integration::39,contradiction,contradiction,blocked,True,8,8,0.08600001456215978,False
518,warden,518,status::the_dark_mode_rollout::29,refinement,duplicate,drop,True,4,4,0.1142999972216785,False
519,warden,519,ship_date::the_vendor_contract_renewal::18,duplicate,contradiction,blocked,False,2,2,0.10229996405541897,False
520,warden,520,status::the_offline_mode::2,update,contradiction,blocked,False,4,4,0.13580004451796412,False
521,warden,521,status::the_dark_mode_rollout::29,contradiction,contradiction,blocked,True,4,4,0.11229998199269176,False
522,warden,522,magnitude::the_marketing_spend::4,refinement,refinement,merge,False,6,7,0.07790001109242439,False
523,warden,523,status::the_dark_mode_rollout::32,contradiction,contradiction,blocked,True,3,3,0.11359999189153314,False
524,warden,524,status::the_dark_mode_rollout::20,refinement,duplicate,drop,False,3,3,0.13000000035390258,False
525,warden,525,status::the_export_tool::17,duplicate,duplicate,drop,False,3,3,0.1145999995060265,False
526,warden,526,ship_date::the_onboarding_revamp::3,duplicate,duplicate,drop,False,3,3,0.06749999010935426,False
527,warden,527,status::Feature_X::8,refinement,refinement,merge,False,1,2,0.10350003140047193,False
528,warden,528,ship_date::the_Q3_roadmap_review::36,refinement,refinement,merge,False,4,5,0.17339998157694936,False
529,warden,529,magnitude::the_headcount_plan::16,contradiction,contradiction,blocked,True,5,5,1195.5841000308283,True
530,warden,530,ship_date::the_API_migration::0,update,contradiction,blocked,False,12,12,0.18199998885393143,False
531,warden,531,status::the_export_tool::17,refinement,refinement,merge,False,3,4,0.1495999749749899,False
532,warden,532,ship_date::the_data_migration::33,duplicate,duplicate,drop,False,6,6,0.17289997776970267,False
533,warden,533,magnitude::the_marketing_spend::4,update,contradiction,blocked,False,7,7,0.06290001329034567,False
534,warden,534,status::the_export_tool::17,duplicate,duplicate,drop,False,4,4,0.1431000418961048,False
535,warden,535,status::the_referral_program::11,refinement,duplicate,drop,False,1,1,0.12270000297576189,False
536,warden,536,status::the_offline_mode::23,duplicate,duplicate,drop,False,2,2,0.05540001438930631,False
537,warden,537,status::the_offline_mode::35,refinement,refinement,merge,False,1,2,0.14439999358728528,False
538,warden,538,ship_date::the_API_migration::0,update,contradiction,blocked,True,12,12,0.07939996430650353,False
539,warden,539,status::the_offline_mode::2,contradiction,contradiction,blocked,True,4,4,0.08969998452812433,False
540,warden,540,status::Feature_X::8,update,contradiction,blocked,True,2,2,0.07639999967068434,False
541,warden,541,magnitude::the_budget::1,refinement,refinement,merge,False,3,4,0.2581999870017171,False
542,warden,542,ship_date::the_onboarding_revamp::3,duplicate,duplicate,drop,False,3,3,0.08289999095723033,False
543,warden,543,status::the_offline_mode::38,duplicate,duplicate,drop,False,2,2,0.18370000179857016,False
544,warden,544,ship_date::the_beta_rollout::12,duplicate,duplicate,drop,False,6,6,0.0858000130392611,False
545,warden,545,status::the_offline_mode::2,contradiction,contradiction,blocked,True,4,4,0.13970001600682735,False
546,warden,546,status::the_offline_mode::2,refinement,duplicate,drop,False,4,4,0.11670001549646258,False
547,warden,547,status::the_dark_mode_rollout::32,refinement,duplicate,drop,False,3,3,0.13370002852752805,False
548,warden,548,ship_date::the_partner_integration::6,update,contradiction,blocked,False,7,7,0.23090001195669174,False
549,warden,549,magnitude::the_marketing_spend::4,refinement,refinement,merge,False,7,8,0.07020001066848636,False
550,warden,550,ship_date::the_partner_integration::15,refinement,refinement,merge,False,5,6,0.08830003207549453,False
551,warden,551,status::the_referral_program::11,duplicate,duplicate,drop,False,1,1,0.29749999521300197,False
552,warden,552,status::the_dark_mode_rollout::32,duplicate,duplicate,drop,False,3,3,0.11480000102892518,False
553,warden,553,status::the_offline_mode::2,duplicate,duplicate,drop,False,4,4,0.08939998224377632,False
554,warden,554,magnitude::the_storage_quota::19,duplicate,duplicate,drop,False,3,3,0.11490000179037452,False
555,warden,555,magnitude::the_budget::13,duplicate,duplicate,drop,False,3,3,0.11069996980950236,False
556,warden,556,ship_date::the_API_migration::0,duplicate,duplicate,drop,False,12,12,0.09849999332800508,False
557,warden,557,ship_date::the_beta_rollout::24,refinement,refinement,merge,False,4,5,0.09320001117885113,False
558,warden,558,status::the_dark_mode_rollout::5,refinement,refinement,merge,False,4,5,0.12520002201199532,False
559,warden,559,ship_date::the_onboarding_revamp::21,refinement,refinement,merge,False,7,8,0.112100038677454,False
560,warden,560,magnitude::the_storage_quota::37,duplicate,duplicate,drop,False,5,5,0.08549995254725218,False
561,warden,561,status::the_offline_mode::2,duplicate,duplicate,drop,False,4,4,0.09599997429177165,False
562,warden,562,status::Feature_X::8,duplicate,duplicate,drop,False,2,2,0.08440000237897038,False
563,warden,563,status::the_offline_mode::2,refinement,duplicate,drop,False,4,4,0.09250000584870577,False
564,warden,564,ship_date::the_vendor_contract_renewal::9,duplicate,duplicate,drop,False,3,3,0.13489997945725918,False
565,warden,565,magnitude::the_headcount_plan::28,update,contradiction,blocked,False,5,5,0.16199995297938585,False
566,warden,566,magnitude::the_storage_quota::31,refinement,refinement,merge,False,6,7,0.16140000661835074,False
567,warden,567,ship_date::the_partner_integration::39,duplicate,duplicate,drop,False,8,8,0.08430000161752105,False
568,warden,568,status::the_offline_mode::38,duplicate,duplicate,drop,False,2,2,0.07270002970471978,False
569,warden,569,magnitude::the_marketing_spend::4,update,refinement,merge,False,8,9,0.08590001380071044,False
570,warden,570,ship_date::the_onboarding_revamp::3,duplicate,duplicate,drop,False,3,3,0.0743999844416976,False
571,warden,571,magnitude::the_storage_quota::31,update,duplicate,drop,False,7,7,0.11609995272010565,False
572,warden,572,magnitude::the_budget::7,refinement,refinement,merge,False,5,6,0.07619999814778566,False
573,warden,573,status::Feature_X::8,contradiction,contradiction,blocked,True,2,2,0.08699996396899223,False
574,warden,574,status::the_offline_mode::38,update,contradiction,blocked,False,2,2,0.08809997234493494,False
575,warden,575,magnitude::the_storage_quota::31,contradiction,duplicate,drop,True,7,7,0.07149996235966682,False
576,warden,576,ship_date::the_data_migration::30,update,contradiction,blocked,False,5,5,0.14969997573643923,False
577,warden,577,status::the_dark_mode_rollout::20,duplicate,duplicate,drop,False,3,3,0.08649996016174555,False
578,warden,578,magnitude::the_infra_budget::25,duplicate,duplicate,drop,False,2,2,0.07750000804662704,False
579,warden,579,status::the_dark_mode_rollout::14,contradiction,duplicate,drop,True,2,2,0.1270999782718718,False
580,warden,580,ship_date::the_partner_integration::6,update,contradiction,blocked,False,7,7,0.11300004553049803,False
581,warden,581,ship_date::the_data_migration::33,update,update,apply,False,6,7,7534.9531000247225,True
582,warden,582,ship_date::the_beta_rollout::12,refinement,refinement,merge,False,6,7,0.20329997641965747,False
583,warden,583,status::Feature_X::8,update,contradiction,blocked,False,2,2,0.15129998791962862,False
584,warden,584,magnitude::the_support_queue::10,refinement,contradiction,blocked,False,3,3,0.0969000393524766,False
585,warden,585,status::the_audit_log_feature::26,duplicate,duplicate,drop,False,2,2,0.11059996904805303,False
586,warden,586,ship_date::the_vendor_contract_renewal::9,refinement,refinement,merge,False,3,4,0.17280003521591425,False
587,warden,587,magnitude::the_budget::1,duplicate,duplicate,drop,False,4,4,0.07260002894327044,False
588,warden,588,ship_date::the_partner_integration::39,contradiction,contradiction,blocked,True,8,8,0.0686999992467463,False
589,warden,589,status::Feature_X::8,duplicate,duplicate,drop,False,2,2,0.12739998055621982,False
590,warden,590,magnitude::the_storage_quota::19,update,contradiction,blocked,False,3,3,0.17449998995289207,False
591,warden,591,ship_date::the_vendor_contract_renewal::18,duplicate,duplicate,drop,False,2,2,0.19079999765381217,False
592,warden,592,magnitude::the_support_queue::10,duplicate,duplicate,drop,False,3,3,0.07349997758865356,False
593,warden,593,status::the_dark_mode_rollout::29,refinement,duplicate,drop,False,4,4,0.10820000898092985,False
594,warden,594,status::the_offline_mode::38,duplicate,duplicate,drop,False,2,2,0.05709996912628412,False
595,warden,595,status::the_offline_mode::23,update,contradiction,blocked,True,2,2,0.0564999645575881,False
596,warden,596,magnitude::the_budget::7,duplicate,duplicate,drop,False,6,6,0.04569999873638153,False
597,warden,597,ship_date::the_data_migration::33,refinement,refinement,merge,False,7,8,0.19099999917671084,False
598,warden,598,ship_date::the_API_migration::0,refinement,refinement,merge,False,12,13,0.1333000254817307,False
599,warden,599,status::the_dark_mode_rollout::29,refinement,duplicate,drop,False,4,4,0.13409997336566448,False
